tarih;TP_DK_USD_A_YTL;TP_DK_USD_S_YTL;TP_DK_EUR_A_YTL;TP_DK_EUR_S_YTL;TP_DK_GBP_A_YTL;TP_DK_GBP_S_YTL;TP_TRY_MT01;TP_TRY_MT02;TP_TRY_MT03;TP_TRY_MT04;TP_TRY_MT05;TP_TRY_MT06;XAU_TRY_GRAM;POLITIKA_FAIZI
2009-04-03;1,65454;1,6625;2,19844;2,20904;2,3746;2,38702;11,34;12,64;12,11;12,88;11,96;11,99;45,31263142;10,5
2009-04-10;1,58232;1,58996;2,11274;2,12294;2,33126;2,34342;11,23;12,51;12,04;11,82;12,03;11,89;44,41830503;10,5
2009-04-17;1,57618;1,5838;2,08168;2,0917;2,3347;2,3469;10,93;12,51;11,9;12,06;12,15;11,7;44,94717195;10,5
2009-04-24;1,628075;1,635925;2,113775;2,12395;2,381975;2,39445;10,75;12,12;11,42;11,95;12,11;11,36;47,11012404;10,5
2009-05-01;1,613575;1,621375;2,12215;2,132375;2,35905;2,371375;10,73;12,22;11,56;11,41;12,23;11,38;45,34447287;9,75
2009-05-08;1,56272;1,57024;2,0813;2,09132;2,34346;2,35572;10,74;12,3;11,94;11,9;11,97;11,53;45,24663349;9,75
2009-05-15;1,55328;1,5608;2,10698;2,11714;2,35154;2,36384;10,38;12,22;11,92;12,0;11,94;11,34;46,92777015;9,75
2009-05-22;1,54255;1,55;2,1006;2,11075;2,37415;2,386575;10,21;12,26;11,8;12,0;11,98;11,19;47,56617595;9,75
2009-05-29;1,54666;1,55412;2,15526;2,16566;2,45752;2,47036;10,2;12,14;11,58;11,17;11,26;11,19;48,31186911;9,75
2009-06-05;1,52738;1,53474;2,16446;2,1749;2,49778;2,51084;10,4;12,19;11,52;11,05;11,4;11,2;47,18531627;9,25
2009-06-12;1,54006;1,5475;2,15884;2,16926;2,49028;2,50328;10,44;12,35;12,19;11,17;12,28;11,46;46,22033508;9,25
2009-06-19;1,54158;1,54902;2,14646;2,1568;2,52256;2,53574;10,35;12,44;11,57;11,3;11,89;11,29;46,5667642;9,25
2009-06-26;1,5533;1,56082;2,16658;2,17704;2,54596;2,55926;10,53;12,38;12,29;11,31;11,51;11,42;46,2789975;9,25
2009-07-03;1,5267;1,53408;2,14858;2,15896;2,51694;2,53008;10,68;12,51;11,88;11,34;11,41;11,64;46,00376862;8,75
2009-07-10;1,5382;1,54562;2,14574;2,15608;2,49004;2,50306;10,29;12,2;11,53;11,06;11,5;11,23;45,49389459;8,75
2009-07-17;1,53632;1,54374;2,15134;2,16174;2,5013;2,51438;10,08;11,84;11,29;11,3;11,55;11,04;45,95038906;8,75
2009-07-24;1,5001;1,50732;2,12842;2,13868;2,46292;2,4758;9,84;11,52;11,15;9,82;11,39;10,65;45,1900493;8,75
2009-07-31;1,47438;1,48148;2,09238;2,10246;2,42676;2,43946;9,8;11,33;10,6;11,09;10,93;10,58;45,10334597;8,75
2009-08-07;1,46032;1,46734;2,09012;2,1002;2,45918;2,47202;9,67;11,08;10,74;10,68;10,8;10,37;44,91109367;8,25
2009-08-14;1,47916;1,4863;2,10422;2,11436;2,45112;2,46392;9,39;10,79;10,27;10,11;10,45;10,13;45,3136186;8,25
2009-08-21;1,48882;1,496;2,10894;2,11912;2,44816;2,46094;9,2;10,55;9,79;9,76;10,75;9,94;45,49173663;8,25
2009-08-28;1,48644;1,4936;2,12454;2,13478;2,43312;2,44584;8,8;10,16;9,39;9,52;9,88;9,42;46,00440938;8,25
2009-09-04;1,498;1,50522;2,14168;2,152;2,43534;2,44806;8,92;9,93;9,61;8,99;10,04;9,41;47,6203805;7,75
2009-09-11;1,48734;1,49452;2,14496;2,15532;2,44724;2,46002;8,71;9,95;9,74;9,95;10,13;9,3;48,23386979;7,75
2009-09-18;1,48072;1,48788;2,16694;2,1774;2,45192;2,46472;8,44;9,77;9,7;9,32;10,96;9,15;47,91132434;7,75
2009-09-25;1,47183333;1,47893333;2,1709;2,18136667;2,40103333;2,41356667;8,15;9,57;9,6;8,92;10,04;8,81;47,37549598;7,75
2009-10-02;1,4818;1,48894;2,16634;2,17678;2,365;2,37736;8,28;9,65;9,44;10,44;10,65;9,04;47,90811473;7,25
2009-10-09;1,4695;1,47656;2,15622;2,16664;2,34248;2,35472;8,08;9,29;9,3;9,35;9,47;8,71;49,23865135;7,25
2009-10-16;1,44822;1,45518;2,14576;2,15612;2,30768;2,31976;7,82;9,08;8,74;8,51;10,48;8,45;49,44007256;7,25
2009-10-23;1,4534;1,46042;2,17222;2,18268;2,38592;2,3984;7,56;8,7;8,69;8,4;10,06;8,08;49,88584347;7,25
2009-10-30;1,472275;1,47935;2,201725;2,212325;2,412975;2,4256;7,44;8,65;8,37;7,92;9,51;8,01;50,57890248;7,25
2009-11-06;1,49068;1,49788;2,2031;2,2137;2,45248;2,4653;7,61;8,7;8,4;8,04;10,17;8,13;52,11727809;6,75
2009-11-13;1,46918;1,47628;2,19904;2,20964;2,44792;2,46072;7,39;8,75;8,2;8,08;9,95;8,09;53,04759049;6,75
2009-11-20;1,47484;1,48196;2,19962;2,21022;2,46708;2,47998;7,38;8,79;8,67;8,09;10,67;8,12;55,31877774;6,75
2009-11-27;1,486725;1,493925;2,22395;2,234675;2,46705;2,47995;7,35;8,84;7,72;8,12;9,7;7,98;57,57240811;6,75
2009-12-04;1,489025;1,4962;2,2456;2,25645;2,47645;2,4894;7,37;8,89;8,71;8,41;9,84;8,15;55,52259579;6,5
2009-12-11;1,48908;1,49626;2,20848;2,21912;2,4384;2,45112;7,4;9,06;9,05;8,15;10,44;8,26;53,94265441;6,5
2009-12-18;1,49932;1,50654;2,1852;2,19574;2,43562;2,44836;7,59;9,38;9,19;8,96;11,15;8,45;54,41642781;6,5
2009-12-25;1,51414;1,52144;2,17014;2,18062;2,43068;2,4434;7,72;9,76;8,81;8,41;10,05;8,68;53,61432777;6,5
2010-01-01;1,505;1,512275;2,166775;2,17725;2,401125;2,4137;7,66;10,01;9,32;8,75;9,63;8,75;52,80573441;6,5
2010-01-08;1,47472;1,48184;2,12068;2,13092;2,36798;2,38036;7,81;8,95;8,93;8,06;9,9;8,39;53,25981081;6,5
2010-01-15;1,45096;1,45798;2,09982;2,10994;2,34454;2,35678;7,3;8,69;8,88;8,35;10,32;7,94;52,81237948;6,5
2010-01-22;1,45602;1,46304;2,07792;2,08794;2,37198;2,38438;7,18;8,64;8,79;8,1;10,66;7,82;52,19205591;6,5
2010-01-29;1,48358;1,49074;2,09066;2,10074;2,40126;2,41382;7,39;8,66;8,87;8,95;9,33;7,98;52,03763439;6,5
2010-02-05;1,48182;1,48898;2,06426;2,07422;2,36532;2,37766;7,3;8,74;8,65;8,47;9,91;7,93;52,35087751;6,5
2010-02-12;1,50834;1,51562;2,06986;2,07986;2,35688;2,3692;7,25;8,72;8,61;8,26;9,73;7,97;53,09664674;6,5
2010-02-19;1,50654;1,51382;2,05402;2,06392;2,36124;2,37356;7,16;8,75;8,66;8,35;10,49;7,93;54,34619772;6,5
2010-02-26;1,52554;1,5329;2,0676;2,07756;2,35032;2,3626;7,22;8,8;8,68;10,37;9,5;7,95;54,88414851;6,5
2010-03-05;1,53464;1,54204;2,08714;2,09722;2,31158;2,32366;7,54;8,86;8,5;8,36;9,69;8,05;55,92951589;6,5
2010-03-12;1,53076;1,53814;2,08378;2,09382;2,29782;2,30984;7,59;8,94;8,03;8,63;10,01;8,18;53,94512552;6,5
2010-03-19;1,51684;1,52414;2,08194;2,09198;2,30218;2,31422;7,63;8,9;8,32;8,73;10,89;8,27;54,67382476;6,5
2010-03-26;1,53366;1,54106;2,06484;2,0748;2,30122;2,31326;7,46;9,01;8,48;8,79;10,74;8,18;54,68020475;6,5
2010-04-02;1,51978;1,5271;2,04564;2,0555;2,28662;2,29856;7,64;9,01;8,89;8,53;9,45;8,4;54,54618501;6,5
2010-04-09;1,50278;1,51004;2,0173;2,02702;2,28578;2,29772;7,53;8,83;9,08;8,39;9,97;8,15;55,53472659;6,5
2010-04-16;1,47832;1,48546;2,0039;2,01356;2,2769;2,2888;7,45;8,57;9,07;8,36;9,25;8,04;53,71044243;6,5
2010-04-23;1,47845;1,485575;1,991475;2,001075;2,270725;2,282575;7,36;8,73;8,97;8,85;8,84;8,02;55,17907728;6,5
2010-04-30;1,47976;1,48688;1,96698;1,97648;2,2676;2,27946;7,61;8,75;8,93;10,8;9,28;8,15;56,37200196;6,5
2010-05-07;1,49798;1,50522;1,95892;1,96836;2,27516;2,28702;7,69;9,02;8,98;8,76;9,13;8,31;60,46867918;6,5
2010-05-14;1,52644;1,5338;1,946;1,9554;2,2639;2,27574;7,65;9,17;9,19;8,81;8,89;8,41;61,11734316;6,5
2010-05-21;1,540425;1,54785;1,909475;1,9187;2,223625;2,235275;7,77;9,19;8,92;8,74;8,96;8,45;59,51790557;6,5
2010-05-28;1,57218;1,57976;1,94122;1,95058;2,26322;2,27504;7,6;9,4;8,55;8,42;8,73;8,49;60,93737775;6,5
2010-06-04;1,56738;1,57496;1,92292;1,93222;2,28542;2,29738;7,92;9,41;9,68;8,44;9,14;8,64;62,84790644;7,0
2010-06-11;1,59006;1,59774;1,91014;1,91934;2,30794;2,32002;7,8;9,54;9,49;8,46;8,78;8,57;62,08430306;7,0
2010-06-18;1,56402;1,57156;1,91468;1,92392;2,30332;2,31536;7,99;9,4;9,32;8,9;8,81;8,66;62,75524928;7,0
2010-06-25;1,55528;1,56278;1,91768;1,92692;2,31026;2,32234;7,81;9,53;9,81;11,28;9,26;8,61;63,45205112;7,0
2010-07-02;1,57294;1,58052;1,93218;1,9415;2,35792;2,37026;7,87;9,53;9,68;9,02;9,11;8,73;60,85406825;7,0
2010-07-09;1,55524;1,56276;1,95534;1,96476;2,35686;2,36916;7,7;9,29;9,43;8,45;8,84;8,48;60,42847628;7,0
2010-07-16;1,54224;1,54968;1,95284;1,96226;2,337;2,3492;7,54;9,22;9,25;9,81;8,9;8,35;58,88798821;7,0
2010-07-23;1,525;1,53236;1,96816;1,97764;2,3305;2,34268;7,51;9,07;7,94;8,77;8,89;8,25;58,27987452;7,0
2010-07-30;1,50716;1,51444;1,95668;1,9661;2,3385;2,35072;7,38;8,96;7,68;8,85;8,83;8,09;57,22326033;7,0
2010-08-06;1,4942;1,50142;1,96386;1,97334;2,36442;2,37678;7,53;8,88;9,03;8,55;9,11;8,21;57,77043035;7,0
2010-08-13;1,49588;1,50308;1,95956;1,96902;2,3616;2,37396;7,28;8,88;8,82;8,64;8,71;8,18;59,20171709;7,0
2010-08-20;1,49772;1,50496;1,92366;1,93294;2,33802;2,35026;7,66;8,78;9,17;8,59;8,7;8,22;59,85848662;7,0
2010-08-27;1,51598;1,5233;1,92326;1,93256;2,34694;2,3592;7,37;8,95;8,91;8,48;8,58;8,13;60,37886273;7,0
2010-09-03;1,514275;1,521575;1,930125;1,939425;2,3347;2,3469;7,57;8,9;8,95;8,48;8,62;8,15;60,11705032;7,0
2010-09-10;1,49876667;1,506;1,9224;1,9317;2,3057;2,31776667;7,34;8,8;8,89;8,59;8,63;7,95;60,42318603;7,0
2010-09-17;1,49094;1,49816;1,9224;1,9317;2,30452;2,31656;7,66;8,93;8,93;8,61;9,4;8,28;61,19502338;7,0
2010-09-24;1,48404;1,4912;1,95942;1,96886;2,31872;2,33082;7,41;8,89;9,05;8,79;8,68;8,14;61,53526438;7,0
2010-10-01;1,46174;1,4688;1,97504;1,98456;2,31036;2,32242;7,59;8,93;9,04;8,61;8,54;8,31;61,2493022;7,0
2010-10-08;1,42914;1,43602;1,97274;1,98226;2,26642;2,2783;7,27;8,67;8,86;8,58;8,49;7,97;61,44586865;7,0
2010-10-15;1,4079;1,4147;1,96302;1,97248;2,23846;2,25016;7,32;8,56;8,88;8,79;8,51;7,93;62,23544244;7,0
2010-10-22;1,41352;1,42032;1,97122;1,98074;2,23874;2,25044;7,01;8,44;8,98;8,5;8,44;7,83;60,85810799;7,0
2010-10-29;1,41825;1,4251;1,9748;1,9843;2,235725;2,247425;7,24;8,6;9,14;8,62;7,47;7,87;62,642939;7,0
2010-11-05;1,41002;1,41682;1,97442;1,98394;2,26108;2,2729;7,36;8,6;9,15;8,74;8,71;7,98;62,50111869;7,0
2010-11-12;1,4039;1,41068;1,95066;1,96008;2,26346;2,27528;7,32;8,71;8,6;8,42;8,34;8,03;63,2424842;7,0
2010-11-19;1,428;1,4349;1,953;1,9624;2,2932;2,3052;7,43;8,745000000000001;8,615;8,46;8,35;8,120000000000001;62,61624771;7,0
2010-11-26;1,45312;1,46012;1,96488;1,97434;2,3114;2,32348;7,54;8,78;8,63;8,5;8,36;8,21;65,04162339;7,0
2010-12-03;1,48746;1,49462;1,95558;1,96502;2,32054;2,33266;7,38;8,83;8,41;8,28;8,29;8,03;67,0069865;7,0
2010-12-10;1,4783;1,48544;1,9622;1,97168;2,32458;2,33672;7,38;8,8;8,69;8,45;8,53;8,04;66,93069021;7,0
2010-12-17;1,50242;1,50966;1,99826;2,0079;2,36486;2,37724;7,26;8,83;8,81;8,32;8,42;7,98;68,25797349;7,0
2010-12-24;1,5412;1,54864;2,02968;2,03946;2,38828;2,40078;6,85;8,64;8,53;8,68;8,24;7,69;68,82647361;7,0
2010-12-31;1,54476;1,5522;2,03596;2,04578;2,38356;2,396;6,91;8,61;8,94;8,7;8,98;7,92;70,31191709;7,0
2011-01-07;1,54198;1,5494;2,04836;2,05822;2,39416;2,40668;6,64;8,12;8,33;8,36;8,34;7,45;69,26354548;6,5
2011-01-14;1,56368;1,57122;2,03262;2,04242;2,43558;2,44834;6,6;7,98;8,24;8,27;8,21;7,34;67,9203921;6,5
2011-01-21;1,53942;1,54684;2,06338;2,07336;2,45328;2,46612;6,45;7,97;8,16;8,65;8,04;7,18;67,80506416;6,5
2011-01-28;1,5643;1,57186;2,13134;2,1416;2,48556;2,49856;6,55;7,95;8,37;8,06;8,43;7,24;69,27352765;6,5
2011-02-04;1,5821;1,58972;2,1741;2,1846;2,53988;2,55318;6,58;8,0;8,35;8,17;7,89;7,39;68,6564059;6,25
2011-02-11;1,58;1,58764;2,15264;2,16304;2,54272;2,556;6,66;8,03;8,27;8,47;7,96;7,42;69,16141992;6,25
2011-02-18;1,58236;1,59;2,13958;2,14992;2,54102;2,5543;6,78;8,0;8,46;8,19;8,22;7,43;70,44158436;6,25
2011-02-25;1,58542;1,59306;2,16764;2,1781;2,5673;2,5807;6,82;8,07;8,28;8,32;8,17;7,4;72,41097658;6,25
2011-03-04;1,59892;1,60664;2,21028;2,22094;2,59434;2,6079;6,9;8,06;8,44;8,28;8,03;7,51;73,60154669;6,25
2011-03-11;1,5855;1,59314;2,20816;2,2188;2,5705;2,58394;6,87;8,14;8,6;9,78;7,18;7,58;72,06261494;6,25
2011-03-18;1,57638;1,58398;2,19396;2,20456;2,53172;2,54496;7,01;8,25;8,72;8,88;8,27;7,7;72,00753223;6,25
2011-03-25;1,56178;1,56932;2,21148;2,22212;2,53704;2,5503;6,89;8,26;8,84;8,5;8,78;7,62;71,51246963;6,25
2011-04-01;1,54626;1,55372;2,18344;2,19396;2,48002;2,49298;6,92;8,33;9,16;9,16;9,38;7,79;70,27293325;6,25
2011-04-08;1,52308;1,53044;2,16698;2,17744;2,46716;2,48006;6,94;8,26;9,17;9,23;8,21;7,75;71,64485415;6,25
2011-04-15;1,5068;1,51408;2,17752;2,188;2,45838;2,47122;6,92;8,35;9,34;9,27;8,95;7,84;72,33074355;6,25
2011-04-22;1,51518;1,5225;2,18658;2,19712;2,47822;2,49116;7,04;8,51;9,45;9,16;8,85;7,93;73,55376425;6,25
2011-04-29;1,51328;1,52058;2,21748;2,22816;2,50328;2,51636;6,89;8,65;9,41;9,85;9,31;7,91;76,08094797;6,25
2011-05-06;1,52336;1,5307;2,2608;2,27172;2,52378;2,53696;6,86;8,86;9,55;9,76;8,77;8,06;74,29397925;6,25
2011-05-13;1,55324;1,56074;2,23174;2,24252;2,54174;2,55502;6,83;8,93;9,8;9,92;8,94;8,06;76,71865159;6,25
2011-05-20;1,57855;1,586175;2,243675;2,2545;2,5609;2,574275;6,87;8,88;9,85;9,45;8,88;8,15;77,11334123;6,25
2011-05-27;1,59118;1,59886;2,24672;2,25754;2,57694;2,59042;6,83;9,02;9,58;9,54;8,84;8,1;79,17620644;6,25
2011-06-03;1,58936;1,597;2,28164;2,29264;2,61232;2,62596;6,7;9,18;9,29;9,95;8,85;8,14;77,99316345;6,25
2011-06-10;1,5749;1,5825;2,30026;2,31136;2,58054;2,59402;6,81;9,17;10,12;9,81;9,0;8,27;77,52055037;6,25
2011-06-17;1,57998;1,58762;2,2662;2,27712;2,57066;2,5841;6,95;9,39;10,27;9,88;8,99;8,44;78,9649471;6,25
2011-06-24;1,604;1,61172;2,29168;2,30274;2,58658;2,6001;7,0;9,41;10,22;10,46;8,97;8,49;78,92992625;6,25
2011-07-01;1,6274;1,63526;2,33024;2,34146;2,60206;2,61564;7,02;9,8;10,97;10,61;9,03;8,75;76,81621786;6,25
2011-07-08;1,61688;1,62468;2,33292;2,34414;2,59232;2,60588;6,97;9,62;10,32;9,76;9,47;8,63;80,78401222;6,25
2011-07-15;1,63508;1,64296;2,30854;2,31966;2,60922;2,62286;7,07;9,63;10,68;11,04;9,05;8,7;84,56808919;6,25
2011-07-22;1,65222;1,6602;2,33848;2,34976;2,66276;2,67668;7,21;9,68;10,49;10,77;9,12;8,73;86,46724343;6,25
2011-07-29;1,68888;1,69702;2,43406;2,4458;2,7584;2,77282;7,13;9,57;10,42;10,55;9,38;8,62;88,29162147;6,25
2011-08-05;1,68734;1,69548;2,4098;2,42142;2,75576;2,77016;7,03;9,71;10,22;10,84;9,54;8,68;92,9941247;6,25
2011-08-12;1,74774;1,75616;2,49152;2,50354;2,84616;2,86104;6,94;9,47;10,0;9,96;9,27;8,46;99,7182794;6,25
2011-08-19;1,76786;1,77638;2,53654;2,5488;2,89326;2,90836;7,0;9,28;9,83;9,23;9,18;8,45;106,39771307;6,25
2011-08-26;1,77378;1,78234;2,55758;2,56992;2,9226;2,93788;7,07;9,16;9,65;9,46;9,29;8,37;102,75797946;6,25
2011-09-02;1,7454;1,7538;2,5186;2,5307;2,8454;2,8603;7,04;8,74;8,94;8,29;8,98;8,04;105,95037401;5,75
2011-09-09;1,75146;1,75992;2,47436;2,48628;2,81502;2,82974;6,82;9,17;9,31;9,05;9,12;8,23;106,77775579;5,75
2011-09-16;1,77252;1,78108;2,4299;2,44162;2,80588;2,82054;6,91;8,91;9,34;9,38;9,21;8,19;103,41331359;5,75
2011-09-23;1,79182;1,80046;2,44728;2,45908;2,80546;2,82012;6,95;8,88;9,41;9,45;9,07;8,12;97,62042679;5,75
2011-09-30;1,8385;1,84738;2,49188;2,5039;2,86002;2,87496;6,87;9,02;9,52;9,28;9,03;8,25;97,10311132;5,75
2011-10-07;1,85976;1,86874;2,48088;2,49286;2,87704;2,8921;6,81;8,86;9,24;9,11;9,08;7,97;97,31837567;5,75
2011-10-14;1,827;1,8358;2,48984;2,50186;2,85704;2,87198;6,85;8,86;9,19;9,31;9,18;8,14;98,9156138;5,75
2011-10-21;1,8443;1,85322;2,54254;2,55482;2,90704;2,92224;7,02;8,89;9,41;8,74;9,08;8,21;96,93930779;5,75
2011-10-28;1,79236;1,801;2,49144;2,50344;2,85812;2,87304;7,15;9,07;9,39;9,24;9,13;8,34;97,78539363;5,75
2011-11-04;1,76462;1,7731;2,4445;2,45628;2,8213;2,83604;7,31;9,38;9,83;9,66;9,16;8,57;99,73133807;5,75
2011-11-11;1,76145;1,76995;2,4134;2,42505;2,8117;2,8264;7,25;9,22;9,61;9,69;9,1;8,36;101,96730065;5,75
2011-11-18;1,784;1,7926;2,42104;2,43274;2,82776;2,84254;7,53;9,63;9,19;10,0;9,19;8,9;101,26374329;5,75
2011-11-25;1,83672;1,84554;2,47294;2,48488;2,87358;2,8886;7,84;9,7;9,93;10,16;8,43;8,95;101,88600009;5,75
2011-12-02;1,84782;1,85672;2,4674;2,47932;2,8781;2,89316;8,09;9,83;11,1;9,87;9,41;9,15;102,63690392;5,75
2011-12-09;1,82204;1,83084;2,4464;2,4582;2,85222;2,86714;8,05;10,14;10,86;10,34;9,67;9,27;101,25210439;5,75
2011-12-16;1,85758;1,86654;2,44662;2,45842;2,89108;2,9062;8,33;10,29;11,33;11,27;9,39;9,5;96,25601888;5,75
2011-12-23;1,87726;1,88632;2,4521;2,46392;2,9301;2,94542;8,76;10,71;11,65;11,37;10,51;10,02;97,97191612;5,75
2011-12-30;1,88902;1,89814;2,46246;2,47436;2,94744;2,96284;9,08;11,42;11,98;11,2;11,34;10,6;94,84641601;5,75
2012-01-06;1,87578;1,88484;2,43006;2,44178;2,91498;2,9302;8,88;10,67;11,2;10,1;9,6;9,96;97,55813537;5,75
2012-01-13;1,85732;1,86628;2,37056;2,382;2,86512;2,88008;8,95;10,88;11,29;9,79;9,66;10,07;98,041599;5,75
2012-01-20;1,83438;1,84322;2,34634;2,35766;2,8181;2,83284;9,25;10,49;11,68;10,32;10,1;10,05;97,84224187;5,75
2012-01-27;1,81232;1,82108;2,35708;2,36844;2,82094;2,8357;9,0;10,71;10,99;10,7;10,28;10,05;99,1503818;5,75
2012-02-03;1,76686;1,7754;2,32168;2,33286;2,78188;2,79642;9,07;10,81;11,37;10,65;11,99;10,16;97,12195005;5,75
2012-02-10;1,7465;1,75492;2,30182;2,31294;2,76362;2,77806;8,86;10,72;11,33;10,85;10,03;9,97;97,43350557;5,75
2012-02-17;1,75626;1,76472;2,31226;2,32342;2,76416;2,77862;8,82;10,81;11,19;9,62;11,06;10,01;97,05886964;5,75
2012-02-24;1,7434;1,7518;2,3068;2,31792;2,75166;2,76606;8,76;10,6;10,66;10,83;9,68;9,85;100,53702935;5,75
2012-03-02;1,74934;1,75778;2,34536;2,35666;2,7764;2,79092;8,63;10,49;10,61;10,12;10,46;9,75;97,20998779;5,75
2012-03-09;1,76756;1,7761;2,33156;2,34282;2,793;2,80762;8,43;10,45;10,6;10,37;9,35;9,65;98,47128312;5,75
2012-03-16;1,78484;1,79346;2,3401;2,35138;2,79954;2,81416;8,63;10,42;10,73;10,74;9,76;9,66;95,71030111;5,75
2012-03-23;1,80036;1,80904;2,37106;2,38248;2,8481;2,863;8,76;10,36;10,69;10,66;9,9;9,71;95,53347618;5,75
2012-03-30;1,77988;1,78846;2,36682;2,37822;2,82854;2,84332;8,86;10,38;11,09;10,5;9,08;9,81;95,53401339;5,75
2012-04-06;1,77652;1,78508;2,35518;2,36654;2,8339;2,84872;8,5;10,35;10,73;9,82;9,4;9,62;94,48127548;5,75
2012-04-13;1,79084;1,79946;2,34592;2,35724;2,84342;2,85826;8,55;10,36;10,79;10,63;9,87;9,66;95,78852773;5,75
2012-04-20;1,78416;1,79276;2,33848;2,34978;2,8435;2,85834;8,99;10,39;10,41;9,76;9,2;9,8;94,6513793;5,75
2012-04-27;1,771425;1,779975;2,3373;2,348575;2,8576;2,87255;8,94;10,42;10,73;10,21;9,09;9,85;94,06711182;5,75
2012-05-04;1,75125;1,759675;2,309175;2,320325;2,838375;2,853225;8,7;10,4;10,57;10,5;9,37;9,67;92,83389823;5,75
2012-05-11;1,76386;1,77238;2,29642;2,30748;2,84654;2,86142;9,29;10,52;10,75;10,14;9,84;10,06;90,5456309;5,75
2012-05-18;1,80162;1,81034;2,30894;2,32006;2,88292;2,898;9,17;10,67;10,83;10,9;9,44;10,12;94,01668626;5,75
2012-05-25;1,8278;1,83664;2,31976;2,33094;2,88016;2,89522;9,36;10,62;10,56;9,88;10,35;10,08;93,46809422;5,75
2012-06-01;1,8311;1,83992;2,29084;2,3019;2,8608;2,87576;9,46;10,56;11,03;9,91;9,31;10,15;96,97038467;5,75
2012-06-08;1,83884;1,84772;2,29002;2,30104;2,83132;2,84612;9,34;10,73;10,84;9,34;9,37;10,16;93,20749377;5,75
2012-06-15;1,8171;1,82586;2,27688;2,28788;2,81752;2,83224;9,26;10,91;11,36;10,14;9,38;10,31;94,81696529;5,75
2012-06-22;1,79596;1,80462;2,27186;2,2828;2,81154;2,82626;9,3;11,06;11,33;10,58;10,18;10,39;91,143357;5,75
2012-06-29;1,80752;1,81624;2,258;2,26888;2,81672;2,83146;8,97;11,13;11,48;10,98;9,5;10,35;92,81520245;5,75
2012-07-06;1,79846;1,80712;2,2613;2,27224;2,81206;2,82676;9,04;10,73;10,31;9,87;9,73;10,09;92,42523267;5,75
2012-07-13;1,80848;1,81718;2,2228;2,23352;2,8044;2,81906;8,96;10,33;9,9;10,34;9,33;9,78;92,41096127;5,75
2012-07-20;1,80168;1,81038;2,20668;2,2173;2,80644;2,82112;8,93;10,35;10,23;8,92;9,37;9,79;92,05237146;5,75
2012-07-27;1,81066;1,81942;2,20064;2,21126;2,81662;2,83132;8,6;10,29;9,92;9,85;9,24;9,57;94,4817108;5,75
2012-08-03;1,79454;1,80318;2,2042;2,21484;2,80878;2,82348;8,61;10,14;8,96;9,96;9,38;9,52;91,73695977;5,75
2012-08-10;1,77604;1,78462;2,192;2,20258;2,77098;2,78546;8,29;9,96;9,87;9,61;9,14;9,33;92,88955118;5,75
2012-08-17;1,78642;1,79502;2,19888;2,20948;2,7986;2,81324;8,17;9,78;9,61;10,36;8,97;9,23;93,43402246;5,75
2012-08-24;1,78706667;1,79566667;2,2267;2,23743333;2,82173333;2,83646667;8,09;9,65;9,32;8,6;8,72;9,03;96,4729226;5,75
2012-08-31;1,795425;1,80405;2,250375;2,2612;2,8386;2,853425;7,92;9,57;9,45;9,19;9,09;8,92;98,69928753;5,75
2012-09-07;1,81142;1,82014;2,27836;2,28936;2,87444;2,88946;7,49;9,38;9,46;9,21;8,71;8,59;100,27370574;5,75
2012-09-14;1,79588;1,80454;2,30174;2,31286;2,87894;2,894;7,58;9,27;9,26;9,21;8,62;8,6;101,90846317;5,75
2012-09-21;1,78898;1,79758;2,33382;2,34508;2,9005;2,91566;7,49;9,09;9,09;9,12;8,82;8,42;102,21773021;5,75
2012-09-28;1,78624;1,79484;2,3065;2,31764;2,89568;2,91084;7,5;8,96;8,75;8,81;8,52;8,46;102,35977542;5,75
2012-10-05;1,78778;1,7964;2,30962;2,32074;2,88574;2,90082;7,3;8,77;8,86;8,26;8,83;8,19;103,29164809;5,75
2012-10-12;1,80174;1,81042;2,33058;2,34182;2,8926;2,9077;7,27;8,64;8,73;8,51;8,36;8,08;101,88894863;5,75
2012-10-19;1,79682;1,80548;2,34182;2,35312;2,8922;2,9073;7,07;8,62;8,28;8,53;8,44;7,99;99,2482281;5,75
2012-10-26;1,78893333;1,79753333;2,33343333;2,3447;2,86663333;2,88163333;6,98;8,49;8,1;8,14;8,49;7,71;99,14232161;5,75
2012-11-02;1,78845;1,79705;2,321725;2,332925;2,87565;2,8907;6,98;8,48;8,08;8,33;8,8;7,91;96,39927135;5,75
2012-11-09;1,7749;1,78346;2,27238;2,28334;2,83886;2,85372;6,85;8,41;8,02;8,55;8,38;7,79;99,5848088;5,75
2012-11-16;1,79028;1,79892;2,27808;2,28906;2,84374;2,85858;6,71;8,33;8,31;8,58;8,42;7,65;99,09038111;5,75
2012-11-23;1,79164;1,80024;2,29238;2,30342;2,85006;2,86496;6,63;8,22;8,67;8,63;8,37;7,54;100,81801659;5,75
2012-11-30;1,78526;1,79386;2,31086;2,322;2,85532;2,87024;6,66;8,1;8,33;8,43;8,67;7,33;98,4268839;5,75
2012-12-07;1,77822;1,78682;2,3216;2,33278;2,85924;2,87418;6,68;8,02;8,29;8,37;8,09;7,44;97,94121498;5,75
2012-12-14;1,77684;1,7854;2,30638;2,3175;2,85684;2,87174;6,61;8,07;8,34;8,14;8,14;7,48;96,85417072;5,75
